# Canadian percent of population 25-64 with a university degree
# in 2001
# From Stats Canada, 
# http://www12.statcan.ca/english/census01/products/analytic/companion/educ/provs.cfm
# Downloaded 20070411
ca,ab,21
ca,bc,24
ca,mb,20
ca,nb,16
ca,nl,14
ca,ns,20
ca,on,25
ca,qc,22
ca,nu,12
ca,yt,23
# ca,pe,?
# ca,sk,?
