# From Stats Canada at
#   http://www40.statcan.ca/l01/cst01/demo02.htm
# for 2004
ca,nl,517300
ca,pe,137900
ca,ns,937500
ca,nb,752100
ca,qc,7547700
ca,on,12540700
ca,mb,1170200
ca,sk,994300
ca,ab,3204800
ca,bc,4201900
ca,yt,30900
ca,nt,42900
ca,nu,29700
