# From Stats Canada at
#   http://www40.statcan.ca/l01/cst01/demo02.htm
# for 2005
ca,nl,516000
ca,pe,138100
ca,ns,937900
ca,nb,752000
ca,qc,7598100
ca,on,12541400
ca,mb,1177600
ca,sk,994100
ca,ab,3256800
ca,bc,4254500
ca,yt,31000
ca,nt,43000
ca,nu,30000
